Exon_NC_003197.2_4335265_4337916,26
Exon_NC_003197.2_2662912_2665317,25
Exon_NC_003197.2_1650434_1653481,25
Exon_NC_003197.2_393893_397060,25
Transcript_gene1495,25
Exon_NC_003197.2_629332_632061,25
Exon_NC_003197.2_2208527_2211517,25
Exon_NC_003197.2_2227454_2229565,25
Exon_NC_003197.2_770289_772337,25
Exon_NC_003197.2_4155553_4157715,25
Exon_NC_003197.2_336_2798,25
Exon_NC_003197.2_2406091_2408073,25
Exon_NC_003197.2_4774475_4775845,25
Exon_NC_003197.2_1640709_1642493,25
Exon_NC_003197.2_2622803_2624380,25
Exon_NC_003197.2_4275616_4276950,25
Exon_NC_003197.2_4189322_4191511,25
Exon_NC_003197.2_1547808_1549514,25
Exon_NC_003197.2_3562279_3565392,25
Transcript_gene349,24
Exon_NC_003197.2_892403_894625,24
Exon_NC_003197.2_1423563_1425005,24
Exon_NC_003197.2_1924772_1926475,24
Exon_NC_003197.2_119589_121298,24
Exon_NC_003197.2_1856874_1858409,24
Exon_NC_003197.2_2014752_2016413,24
Exon_NC_003197.2_3405004_3406368,24
Exon_NC_003197.2_2583498_2585498,24
Exon_NC_003197.2_3690851_3692410,24
Exon_NC_003197.2_2198897_2201056,24
Exon_NC_003197.2_4525365_4527512,24
Exon_NC_003197.2_158688_161393,24
Exon_NC_003197.2_661276_663381,24
Exon_NC_003197.2_398560_400848,24
Exon_NC_003197.2_721041_722513,24
Exon_NC_003197.2_4753958_4755589,24
Exon_NC_003197.2_3987725_3989053,24
Exon_NC_003197.2_1031628_1033349,24
Exon_NC_003197.2_2261170_2263467,24
Exon_NC_003197.2_4004464_4005786,24
Exon_NC_003197.2_1234980_1236134,24
Exon_NC_003197.2_1673903_1676023,24
Exon_NC_003197.2_276022_278163,24
Exon_NC_003197.2_4319595_4321775,24
Exon_NC_003197.2_2789882_2792542,24
Exon_NC_003197.2_557947_560448,24
Exon_NC_003197.2_44311_46026,24
Transcript_gene4545,24
Exon_NC_003197.2_3850542_3852569,23
Exon_NC_003197.2_3557932_3560031,23
Exon_NC_003197.2_3406438_3408732,23
Exon_NC_003197.2_738941_740605,23
Exon_NC_003197.2_3683135_3684688,23
Exon_NC_003197.2_3408766_3409974,23
Exon_NC_003197.2_4220868_4222109,23
Exon_NC_003197.2_2284961_2286481,23
Exon_NC_003197.2_147399_148715,23
Exon_NC_003197.2_3607217_3609022,23
Transcript_gene931,23
Exon_NC_003197.2_4844939_4846363,23
Exon_NC_003197.2_2411671_2413038,23
Exon_NC_003197.2_1895063_1896775,23
Exon_NC_003197.2_2408966_2410612,23
Exon_NC_003197.2_17866_19965,23
Exon_NC_003197.2_2618583_2620796,23
Exon_NC_003197.2_1709820_1711475,23
Exon_NC_003197.2_4473228_4476053,23
Exon_NC_003197.2_250143_252815,23
Exon_NC_003197.2_3622078_3623259,23
Exon_NC_003197.2_4020822_4023374,23
Exon_NC_003197.2_1189494_1190960,23
Transcript_gene2333,23
Exon_NC_003197.2_3530006_3531973,23
Exon_NC_003197.2_2138671_2140947,23
Exon_NC_003197.2_2987740_2989980,23
Exon_NC_003197.2_767015_769699,23
Exon_NC_003197.2_1166421_1168475,23
Exon_NC_003197.2_683831_685360,23
Exon_NC_003197.2_2421683_2423464,23
Exon_NC_003197.2_449378_450580,23
Exon_NC_003197.2_3490498_3492834,23
Exon_NC_003197.2_3734513_3735610,23
Exon_NC_003197.2_420196_421647,23
Exon_NC_003197.2_1843121_1845799,23
Exon_NC_003197.2_2373709_2376345,23
Exon_NC_003197.2_3402021_3403331,23
Exon_NC_003197.2_747423_749090,23
Exon_NC_003197.2_3934081_3936192,23
Exon_NC_003197.2_3830331_3832664,23
Exon_NC_003197.2_2008208_2010286,23
Transcript_gene2132,22
Exon_NC_003197.2_2320153_2321742,22
Exon_NC_003197.2_95958_97847,22
Exon_NC_003197.2_4316789_4318345,22
Exon_NC_003197.2_2579977_2582256,22
Exon_NC_003197.2_1200552_1202438,22
Exon_NC_003197.2_1971801_1973852,22
Exon_NC_003197.2_4792084_4794849,22
Exon_NC_003197.2_352597_355041,22
Exon_NC_003197.2_237211_238491,22
Exon_NC_003197.2_4089606_4091474,22
Exon_NC_003197.2_4087762_4089258,22
Exon_NC_003197.2_3784425_3786485,22
Exon_NC_003197.2_416087_417712,22
Exon_NC_003197.2_663678_664766,22
Exon_NC_003197.2_801747_804548,22
Exon_NC_003197.2_4705824_4707227,22
Exon_NC_003197.2_2189936_2191159,22
Exon_NC_003197.2_4422829_4423944,22
Exon_NC_003197.2_1636052_1638127,22
Exon_NC_003197.2_641560_643815,22
Exon_NC_003197.2_2993897_2995606,22
Exon_NC_003197.2_1287876_1290050,22
Exon_NC_003197.2_2204988_2206844,22
Exon_NC_003197.2_1012965_1014617,22
Exon_NC_003197.2_1771990_1773603,22
Exon_NC_003197.2_543904_545802,22
Exon_NC_003197.2_4440176_4441825,22
Exon_NC_003197.2_2150613_2151917,22
Exon_NC_003197.2_2976978_2978057,22
Transcript_gene4583,22
Exon_NC_003197.2_1539191_1540699,22
Exon_NC_003197.2_58945_60147,22
Exon_NC_003197.2_724290_725528,22
Exon_NC_003197.2_4619628_4621250,22
Exon_NC_003197.2_3167877_3170036,22
Transcript_gene1382,22
Exon_NC_003197.2_2626077_2627426,22
Exon_NC_003197.2_2780430_2782052,22
Exon_NC_003197.2_3844924_3846378,22
Exon_NC_003197.2_3288978_3290462,21
Exon_NC_003197.2_2571368_2572555,21
Exon_NC_003197.2_1319476_1320846,21
Exon_NC_003197.2_490256_491767,21
Exon_NC_003197.2_4429593_4430546,21
Exon_NC_003197.2_1163679_1165832,21
Exon_NC_003197.2_2573395_2574798,21
Transcript_gene1589,21
Exon_NC_003197.2_1914015_1915142,21
Exon_NC_003197.2_1068136_1070400,21
Transcript_gene1852,21
Gene_gene789,21
Exon_NC_003197.2_477868_479316,21
Exon_NC_003197.2_1589679_1591721,21
Exon_NC_003197.2_3089005_3090717,21
Exon_NC_003197.2_1484987_1486441,21
Exon_NC_003197.2_3798542_3800842,21
Exon_NC_003197.2_2647591_2648550,21
Exon_NC_003197.2_1010109_1011827,21
Exon_NC_003197.2_220923_223445,21
Exon_NC_003197.2_2971374_2974004,21
Exon_NC_003197.2_1480392_1481885,21
Exon_NC_003197.2_3616333_3618420,21
Exon_NC_003197.2_1624905_1625945,21
Exon_NC_003197.2_209794_211023,21
Exon_NC_003197.2_1751270_1752424,21
Exon_NC_003197.2_2719414_2720610,21
Exon_NC_003197.2_2932362_2933777,21
Exon_NC_003197.2_1794339_1796273,21
Exon_NC_003197.2_4829691_4830380,21
Exon_NC_003197.2_1376647_1378596,21
Exon_NC_003197.2_2303579_2305267,21
Exon_NC_003197.2_1430180_1431820,21
Exon_NC_003197.2_4695117_4696769,21
Exon_NC_003197.2_1389107_1390015,21
Exon_NC_003197.2_4315529_4316653,21
Exon_NC_003197.2_2327472_2328479,21
Exon_NC_003197.2_1604145_1605092,21
Exon_NC_003197.2_1237934_1240477,20
Exon_NC_003197.2_1019728_1021674,20
Exon_NC_003197.2_2718475_2719392,20
Exon_NC_003197.2_3771105_3772424,20
Exon_NC_003197.2_1058702_1060462,20
Exon_NC_003197.2_4121839_4123320,20
Exon_NC_003197.2_2051663_2053147,20
Exon_NC_003197.2_3360426_3362105,20
Exon_NC_003197.2_2059905_2061275,20
Exon_NC_003197.2_202180_203106,20
Transcript_gene460,20
Exon_NC_003197.2_3339322_3340188,20
Exon_NC_003197.2_567124_569538,20
Exon_NC_003197.2_3865911_3867866,20
Exon_NC_003197.2_1711695_1713203,20
Exon_NC_003197.2_1149871_1151979,20
Exon_NC_003197.2_2842715_2843878,20
Exon_NC_003197.2_1552535_1553917,20
Exon_NC_003197.2_3382761_3384281,20
Exon_NC_003197.2_3386261_3388279,20
Exon_NC_003197.2_508668_510539,20
Exon_NC_003197.2_2254457_2256142,20
Exon_NC_003197.2_3050285_3052852,20
Exon_NC_003197.2_3661136_3663463,20
Exon_NC_003197.2_1778920_1780323,20
Exon_NC_003197.2_238661_240082,20
Exon_NC_003197.2_2653047_2654225,20
Exon_NC_003197.2_1586061_1587527,20
Exon_NC_003197.2_4460050_4461375,20
Exon_NC_003197.2_2414869_2415627,20
Exon_NC_003197.2_709127_711709,20
Exon_NC_003197.2_4507660_4509306,20
Exon_NC_003197.2_2292679_2294046,20
Exon_NC_003197.2_1512916_1514013,20
Exon_NC_003197.2_1182267_1183631,20
Transcript_gene868,20
Exon_NC_003197.2_1384432_1385910,20
Transcript_gene2164,20
Exon_NC_003197.2_4169774_4172038,19
Exon_NC_003197.2_5965_7395,19
Exon_NC_003197.2_1601175_1602563,19
Exon_NC_003197.2_591362_593026,19
Exon_NC_003197.2_4108985_4110631,19
Exon_NC_003197.2_2943013_2944413,19
Exon_NC_003197.2_1033350_1035116,19
Exon_NC_003197.2_2610654_2611943,19
Exon_NC_003197.2_105809_108169,19
Exon_NC_003197.2_4215611_4217020,19
Exon_NC_003197.2_1885936_1887729,19
Exon_NC_003197.2_2555423_2556439,19
Exon_NC_003197.2_1765637_1766746,19
Exon_NC_003197.2_3248932_3250908,19
Exon_NC_003197.2_745260_747212,19
Exon_NC_003197.2_772358_774037,19
Exon_NC_003197.2_1248503_1249549,19
Exon_NC_003197.2_2696631_2698175,19
Exon_NC_003197.2_4138485_4139225,19
Exon_NC_003197.2_2712397_2713941,19
Exon_NC_003197.2_1085022_1086863,19
Exon_NC_003197.2_877114_878355,19
Exon_NC_003197.2_2538999_2541014,19
Exon_NC_003197.2_650787_651581,19
Exon_NC_003197.2_2964557_2965927,19
Exon_NC_003197.2_4119775_4121799,19
Exon_NC_003197.2_807079_807948,19
Exon_NC_003197.2_725560_726495,19
Exon_NC_003197.2_608677_609684,19
Exon_NC_003197.2_1011985_1012956,19
Exon_NC_003197.2_3914545_3915624,19
Exon_NC_003197.2_223738_225927,19
Exon_NC_003197.2_3681373_3682590,19
Exon_NC_003197.2_488355_489704,19
Exon_NC_003197.2_3460358_3461422,19
Exon_NC_003197.2_2385182_2386372,19
Exon_NC_003197.2_1180625_1182094,19
Exon_NC_003197.2_3500624_3501727,19
Exon_NC_003197.2_4499208_4501274,19
Exon_NC_003197.2_4831430_4832446,19
Exon_NC_003197.2_3534356_3535801,19
Exon_NC_003197.2_1454907_1456178,19
Exon_NC_003197.2_2249736_2251769,19
Exon_NC_003197.2_473599_474573,19
Exon_NC_003197.2_1456175_1457395,19
Exon_NC_003197.2_4530985_4532487,19
Exon_NC_003197.2_403331_405289,19
Exon_NC_003197.2_4681843_4683195,19
Transcript_gene3588,19
Exon_NC_003197.2_2033124_2034563,19
Exon_NC_003197.2_3744853_3746496,19
Exon_NC_003197.2_3791725_3793698,19
Exon_NC_003197.2_3944587_3946905,19
Exon_NC_003197.2_3942775_3944484,19
Exon_NC_003197.2_3806431_3808110,19
Exon_NC_003197.2_2119629_2120303,19
Exon_NC_003197.2_2117954_2119618,19
Transcript_gene4597,19
Exon_NC_003197.2_1382184_1383410,19
Exon_NC_003197.2_3442339_3443346,19
Exon_NC_003197.2_3857148_3858080,19
Exon_NC_003197.2_165126_166328,19
Exon_NC_003197.2_4447667_4449211,19
Exon_NC_003197.2_2472871_2474298,19
Exon_NC_003197.2_3908301_3909515,19
Exon_NC_003197.2_550352_552028,19
Exon_NC_003197.2_577469_579250,19
Exon_NC_003197.2_540909_542837,19
Exon_NC_003197.2_1158482_1160242,19
Exon_NC_003197.2_3354508_3355473,19
Exon_NC_003197.2_1542177_1543823,19
Transcript_gene3477,18
Exon_NC_003197.2_4686485_4687618,18
Exon_NC_003197.2_3001361_3002482,18
Exon_NC_003197.2_2185568_2186962,18
Exon_NC_003197.2_90460_91746,18
Exon_NC_003197.2_3172700_3173962,18
Exon_NC_003197.2_3695282_3696997,18
Exon_NC_003197.2_1483924_1484514,18
Exon_NC_003197.2_3019862_3021523,18
Exon_NC_003197.2_397057_398283,18
Exon_NC_003197.2_1782579_1783559,18
Exon_NC_003197.2_4146379_4148925,18
Exon_NC_003197.2_3680350_3681369,18
Exon_NC_003197.2_730174_731712,18
Exon_NC_003197.2_1982473_1983915,18
Exon_NC_003197.2_2192600_2193721,18
Exon_NC_003197.2_1715872_1717497,18
Exon_NC_003197.2_4543852_4545282,18
Exon_NC_003197.2_3362565_3363998,18
Exon_NC_003197.2_3906262_3907308,18
Exon_NC_003197.2_1543991_1545394,18
Exon_NC_003197.2_1464796_1466022,18
Exon_NC_003197.2_2921339_2922583,18
Transcript_gene4177,18
Exon_NC_003197.2_3855650_3856648,18
Exon_NC_003197.2_3321001_3322188,18
Exon_NC_003197.2_1893524_1894849,18
Exon_NC_003197.2_2120849_2122681,18
Exon_NC_003197.2_3823029_3824108,18
Exon_NC_003197.2_2128732_2130087,18
Exon_NC_003197.2_1693629_1695593,18
Exon_NC_003197.2_2498103_2500250,18
Transcript_gene1529,18
Exon_NC_003197.2_4656685_4658064,18
Exon_NC_003197.2_1481866_1483077,18
Exon_NC_003197.2_4727980_4729011,18
Exon_NC_003197.2_4720465_4721976,18
Exon_NC_003197.2_1558790_1559824,18
Exon_NC_003197.2_343566_346076,18
Exon_NC_003197.2_4766110_4767282,18
Transcript_gene1986,18
Exon_NC_003197.2_4446762_4447652,18
Exon_NC_003197.2_2308967_2309632,18
Exon_NC_003197.2_4212869_4214278,18
Exon_NC_003197.2_3995928_3997616,18
Exon_NC_003197.2_1062636_1063919,18
Exon_NC_003197.2_4823725_4824948,18
Exon_NC_003197.2_1521097_1522218,18
Exon_NC_003197.2_505542_507896,18
Exon_NC_003197.2_3654484_3656193,18
Exon_NC_003197.2_2234962_2236014,18
Exon_NC_003197.2_412663_414771,18
Transcript_gene1818,18
Exon_NC_003197.2_3800853_3803477,17
Exon_NC_003197.2_2958283_2959278,17
Exon_NC_003197.2_3939830_3941035,17
Exon_NC_003197.2_4639574_4641517,17
Exon_NC_003197.2_666644_667879,17
Exon_NC_003197.2_1313406_1314635,17
Exon_NC_003197.2_3664146_3666464,17
Exon_NC_003197.2_444896_446068,17
Exon_NC_003197.2_3464696_3466630,17
Exon_NC_003197.2_3503084_3504364,17
Exon_NC_003197.2_664893_666053,17
Exon_NC_003197.2_3833698_3834672,17
Exon_NC_003197.2_4048225_4049589,17
Exon_NC_003197.2_4456195_4458615,17
Exon_NC_003197.2_820235_821278,17
Exon_NC_003197.2_4563604_4564356,17
Exon_NC_003197.2_4567397_4569100,17
Exon_NC_003197.2_512431_514131,17
Exon_NC_003197.2_3899129_3900412,17
Exon_NC_003197.2_3901365_3902399,17
Exon_NC_003197.2_3403357_3404688,17
Exon_NC_003197.2_319771_321114,17
Exon_NC_003197.2_4825158_4825877,17
Exon_NC_003197.2_3380808_3382373,17
Exon_NC_003197.2_3579777_3581153,17
Exon_NC_003197.2_3980764_3982248,17
Exon_NC_003197.2_1427760_1430138,17
Exon_NC_003197.2_622700_623875,17
Exon_NC_003197.2_3026761_3027792,17
Exon_NC_003197.2_736057_737232,17
Exon_NC_003197.2_595120_596013,17
Exon_NC_003197.2_4506161_4507510,17
Exon_NC_003197.2_1488744_1489433,17
Exon_NC_003197.2_4790099_4791760,17
Exon_NC_003197.2_537932_538867,17
Exon_NC_003197.2_3706106_3708292,17
Exon_NC_003197.2_357800_358855,17
Exon_NC_003197.2_680907_682370,17
Exon_NC_003197.2_4811155_4812183,17
Exon_NC_003197.2_3003708_3005786,17
Exon_NC_003197.2_1457979_1458980,17
Exon_NC_003197.2_4692570_4694708,17
Exon_NC_003197.2_1425388_1426434,17
Exon_NC_003197.2_4687602_4688720,17
Exon_NC_003197.2_4813905_4815494,17
Exon_NC_003197.2_1358275_1359768,17
Exon_NC_003197.2_3111906_3113246,17
Exon_NC_003197.2_4433978_4435405,17
Exon_NC_003197.2_2985074_2986513,17
Exon_NC_003197.2_3297429_3298901,17
Exon_NC_003197.2_304665_305720,17
Transcript_gene2564,17
Transcript_gene1964,17
Exon_NC_003197.2_2488620_2489834,17
Transcript_gene2338,17
Exon_NC_003197.2_900114_901694,17
Exon_NC_003197.2_213873_215291,17
Exon_NC_003197.2_1862537_1863934,17
Exon_NC_003197.2_2360760_2362403,17
Exon_NC_003197.2_1938634_1940007,17
Exon_NC_003197.2_2570022_2571248,17
Exon_NC_003197.2_1095319_1096755,17
Exon_NC_003197.2_2689333_2690319,17
Transcript_gene1945,17
Exon_NC_003197.2_2566334_2567230,17
Exon_NC_003197.2_2400463_2401659,17
Transcript_gene1651,17
Exon_NC_003197.2_2004515_2006386,17
Transcript_gene1847,17
Transcript_gene107,17
Exon_NC_003197.2_2665446_2667761,17
Exon_NC_003197.2_2094373_2095830,17
Exon_NC_003197.2_2693681_2694934,17
Transcript_gene2459,17
Exon_NC_003197.2_2794377_2795678,17
Exon_NC_003197.2_1144128_1146740,17
Exon_NC_003197.2_1884821_1885939,17
Exon_NC_003197.2_2196263_2197480,17
Transcript_gene4585,17
Exon_NC_003197.2_1793117_1794097,17
Transcript_gene4572,17
Exon_NC_003197.2_1904303_1905835,17
Exon_NC_003197.2_2180024_2181427,17
Exon_NC_003197.2_1689947_1690717,17
Exon_NC_003197.2_2525301_2526503,17
Transcript_gene1421,17
Exon_NC_003197.2_856657_858177,17
Exon_NC_003197.2_2271768_2272961,17
Transcript_gene2480,17
Exon_NC_003197.2_278671_279963,17
Exon_NC_003197.2_2424352_2425629,17
Exon_NC_003197.2_2516003_2517241,16
Exon_NC_003197.2_3263120_3264256,16
Exon_NC_003197.2_4536176_4537513,16
Gene_gene4458,16
Exon_NC_003197.2_2567249_2568610,16
Exon_NC_003197.2_4511523_4513172,16
Exon_NC_003197.2_3122125_3123492,16
Exon_NC_003197.2_4081910_4083799,16
Exon_NC_003197.2_702025_703926,16
Exon_NC_003197.2_3087154_3088107,16
Exon_NC_003197.2_3088195_3088929,16
Exon_NC_003197.2_4071065_4072435,16
Exon_NC_003197.2_2587866_2589164,16
Exon_NC_003197.2_4066226_4067044,16
Exon_NC_003197.2_1730463_1731263,16
Exon_NC_003197.2_3989063_3990565,16
Exon_NC_003197.2_3130101_3131519,16
Exon_NC_003197.2_1921162_1922526,16
Transcript_gene535,16
Exon_NC_003197.2_1941130_1943178,16
Exon_NC_003197.2_644004_645218,16
Exon_NC_003197.2_640810_641514,16
Exon_NC_003197.2_3185258_3186016,16
Exon_NC_003197.2_2056535_2058217,16
Transcript_gene1482,16
Exon_NC_003197.2_3302353_3304209,16
Transcript_gene2093,16
Exon_NC_003197.2_2136021_2137193,16
Exon_NC_003197.2_2328918_2330678,16
Exon_NC_003197.2_4819638_4821188,16
Exon_NC_003197.2_3544873_3546813,16
Exon_NC_003197.2_1505663_1506868,16
Exon_NC_003197.2_3755707_3756774,16
Transcript_gene36,16
Exon_NC_003197.2_2170922_2172235,16
Exon_NC_003197.2_2268826_2270262,16
Exon_NC_003197.2_2181438_2182658,16
Exon_NC_003197.2_3620361_3620963,16
Exon_NC_003197.2_3704133_3706109,16
Exon_NC_003197.2_3684878_3686461,16
Exon_NC_003197.2_2234010_2234909,16
Transcript_gene3027,16
Exon_NC_003197.2_2364274_2365326,16
Exon_NC_003197.2_3819253_3820260,16
Exon_NC_003197.2_1546396_1547697,16
Exon_NC_003197.2_2127623_2128735,16
Transcript_gene1326,16
Exon_NC_003197.2_2500250_2501560,16
Exon_NC_003197.2_33363_34367,16
Exon_NC_003197.2_3913526_3914539,16
Transcript_gene4347,16
Exon_NC_003197.2_1475250_1475978,16
Exon_NC_003197.2_4598382_4599929,16
Exon_NC_003197.2_4601708_4603564,16
Exon_NC_003197.2_242845_244362,16
Transcript_gene1823,16
Exon_NC_003197.2_518532_520313,16
Transcript_gene1833,16
Exon_NC_003197.2_1372900_1374756,16
Exon_NC_003197.2_498600_500075,16
Transcript_gene406,16
Exon_NC_003197.2_3054581_3055513,16
Exon_NC_003197.2_4724748_4725746,16
Exon_NC_003197.2_1821704_1823062,16
Exon_NC_003197.2_4158187_4159137,16
Exon_NC_003197.2_4141934_4143133,16
Exon_NC_003197.2_126847_128505,16
Exon_NC_003197.2_82563_84116,16
Exon_NC_003197.2_1055098_1057380,16
Exon_NC_003197.2_1621401_1622642,16
Exon_NC_003197.2_3029120_3030901,16
Exon_NC_003197.2_1787159_1788151,16
Exon_NC_003197.2_889334_890308,16
Exon_NC_003197.2_2656255_2657373,16
Exon_NC_003197.2_1820105_1821700,16
